probe_id	gene	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	dist_to_tss	cgi_relation	cgi_id	probe_class	annotation_source
sim0001226	NUMA1	chr20	39210225	39210227	-	TSS1500	True	-647.0	Island	CGI:chr20:39209825-39210625	simulated_background	simulated
sim0001227	PTPRE	chr12	204010829	204010831	+	TSS1500	True	-915.0	Island	CGI:chr12:204010429-204011229	simulated_background	simulated
sim0001228	OR4K15	chr15	131396566	131396568	-	TSS1500	True	-1030.0	OpenSea		simulated_background	simulated
sim0001229		chr15	123991569	123991571	+	intergenic	False	-39366.0	Island	CGI:chr15:123991169-123991969	simulated_background	simulated
sim0001230	TNFRSF18	chr13	47199268	47199270	+	gene_body	False	39120.0	S_Shore	CGI:chr13:47198868-47199668	simulated_background	simulated
sim0001231	DRD5	chr11	75363118	75363120	+	TSS200	True	-77.0	Island	CGI:chr11:75362718-75363518	simulated_background	simulated
sim0001232	SEZ6	chr21	188395007	188395009	+	TSS1500	True	-1355.0	S_Shelf	CGI:chr21:188394607-188395407	simulated_background	simulated
sim0001233	OLIG2	chr20	177672052	177672054	+	TSS1500	True	-1079.0	S_Shore	CGI:chr20:177671652-177672452	simulated_background	simulated
sim0001234	F9	chr1	207689644	207689646	+	TSS200	True	-35.0	N_Shore	CGI:chr1:207689244-207690044	simulated_background	simulated
sim0001235		chr3	152808804	152808806	+	intergenic	False	-41970.0	OpenSea		simulated_background	simulated
sim0001236	TAS2R7	chr10	141687733	141687735	-	TSS200	True	-8.0	N_Shore	CGI:chr10:141687333-141688133	simulated_background	simulated
sim0001237	GTF2A2	chr4	167652182	167652184	+	gene_body	False	5005.0	OpenSea		simulated_background	simulated
sim0001238	IL31	chr6	57153247	57153249	+	gene_body	False	33679.0	OpenSea		simulated_background	simulated
sim0001239	ASPA	chr18	237346220	237346222	+	TSS200	True	-123.0	Island	CGI:chr18:237345820-237346620	simulated_background	simulated
sim0001240	ADO	chr8	116594286	116594288	+	TSS1500	True	-740.0	S_Shore	CGI:chr8:116593886-116594686	simulated_background	simulated
sim0001241	FSTL5	chr22	56965645	56965647	+	TSS200	True	-168.0	Island	CGI:chr22:56965245-56966045	simulated_background	simulated
sim0001242	CYP2D7	chr19	57935716	57935718	-	5UTR_1stExon	False	119166.0	Island	CGI:chr19:57935316-57936116	simulated_background	simulated
sim0001243	TESMIN	chr22	95932500	95932502	+	gene_body	False	36478.0	OpenSea		simulated_background	simulated
sim0001244	ARHGAP19	chr8	187171808	187171810	+	5UTR_1stExon	False	6359.0	N_Shore	CGI:chr8:187171408-187172208	simulated_background	simulated
sim0001245	THOC7	chr19	217988741	217988743	-	TSS1500	True	-311.0	OpenSea		simulated_background	simulated
sim0001246		chr11	21086512	21086514	-	intergenic	False	10794.0	OpenSea		simulated_background	simulated
sim0001247	SEMA6A	chr2	238772308	238772310	-	TSS1500	True	-1261.0	N_Shore	CGI:chr2:238771908-238772708	simulated_background	simulated
sim0001248	ZNF324B	chr6	78055893	78055895	-	gene_body	False	19849.0	N_Shore	CGI:chr6:78055493-78056293	simulated_background	simulated
sim0001249	TAS2R13	chr11	26927886	26927888	+	TSS200	True	-3.0	N_Shore	CGI:chr11:26927486-26928286	simulated_background	simulated
sim0001250	SNX32	chr5	121836226	121836228	+	5UTR_1stExon	False	-125680.0	N_Shelf	CGI:chr5:121835826-121836626	simulated_background	simulated
sim0001251	RNF141	chr11	172967366	172967368	-	TSS1500	True	-594.0	Island	CGI:chr11:172966966-172967766	simulated_background	simulated
sim0001252	MAML3	chr20	132027365	132027367	-	5UTR_1stExon	False	-194792.0	OpenSea		simulated_background	simulated
sim0001253	TNIP3	chr7	117608733	117608735	+	5UTR_1stExon	False	-45343.0	Island	CGI:chr7:117608333-117609133	simulated_background	simulated
sim0001254	LYST	chr9	87621107	87621109	+	5UTR_1stExon	False	176389.0	S_Shore	CGI:chr9:87620707-87621507	simulated_background	simulated
sim0001255	KCNA10	chr4	168775864	168775866	+	5UTR_1stExon	False	168138.0	OpenSea		simulated_background	simulated
sim0001256	PAK2	chr1	30110333	30110335	-	gene_body	False	9196.0	OpenSea		simulated_background	simulated
sim0001257	ZNF79	chr17	159168802	159168804	+	TSS200	True	-52.0	OpenSea		simulated_background	simulated
sim0001258	CCNE2	chr3	121307548	121307550	-	gene_body	False	6122.0	OpenSea		simulated_background	simulated
sim0001259	RABIF	chr1	71209293	71209295	-	TSS1500	True	-1426.0	Island	CGI:chr1:71208893-71209693	simulated_background	simulated
sim0001260	NRBP1	chr5	234993786	234993788	-	gene_body	False	22672.0	S_Shore	CGI:chr5:234993386-234994186	simulated_background	simulated
sim0001261	BARHL2	chr5	5561228	5561230	-	gene_body	False	28839.0	OpenSea		simulated_background	simulated
sim0001262	GNRHR2	chr6	134591720	134591722	+	5UTR_1stExon	False	-67179.0	S_Shore	CGI:chr6:134591320-134592120	simulated_background	simulated
sim0001263	MAGEA13P	chr14	112447940	112447942	-	5UTR_1stExon	False	6386.0	Island	CGI:chr14:112447540-112448340	simulated_background	simulated
sim0001264	PLVAP	chr6	223871767	223871769	+	TSS1500	True	-574.0	OpenSea		simulated_background	simulated
sim0001265	BTN2A3P	chr10	19530936	19530938	-	5UTR_1stExon	False	97973.0	OpenSea		simulated_background	simulated
sim0001266	G6PC1	chr13	86076789	86076791	+	TSS200	True	-143.0	Island	CGI:chr13:86076389-86077189	simulated_background	simulated
sim0001267	KLKB1	chr1	34016568	34016570	+	5UTR_1stExon	False	24742.0	OpenSea		simulated_background	simulated
sim0001268	EFNA4	chr12	131660070	131660072	-	5UTR_1stExon	False	19706.0	S_Shore	CGI:chr12:131659670-131660470	simulated_background	simulated
sim0001269	HBG2	chr4	8210760	8210762	+	gene_body	False	17003.0	S_Shore	CGI:chr4:8210360-8211160	simulated_background	simulated
sim0001270	CERK	chr5	109458545	109458547	+	TSS1500	True	-201.0	OpenSea		simulated_background	simulated
sim0001271	SCGN	chr15	61400242	61400244	+	gene_body	False	30748.0	N_Shelf	CGI:chr15:61399842-61400642	simulated_background	simulated
sim0001272	PQBP1	chr7	59586053	59586055	-	TSS1500	True	-797.0	Island	CGI:chr7:59585653-59586453	simulated_background	simulated
sim0001273	IRF2BPL	chr3	40415018	40415020	+	TSS200	True	-177.0	OpenSea		simulated_background	simulated
sim0001274	PRDM6	chr11	58111237	58111239	+	TSS1500	True	-1177.0	N_Shore	CGI:chr11:58110837-58111637	simulated_background	simulated
sim0001275		chr4	226112556	226112558	-	intergenic	False	40326.0	OpenSea		simulated_background	simulated
sim0001276	RUFY4	chr14	35497108	35497110	+	TSS200	True	-97.0	Island	CGI:chr14:35496708-35497508	simulated_background	simulated
sim0001277	DPT	chr10	61018395	61018397	+	5UTR_1stExon	False	3312.0	Island	CGI:chr10:61017995-61018795	simulated_background	simulated
sim0001278		chr7	41862789	41862791	+	intergenic	False	17543.0	OpenSea		simulated_background	simulated
sim0001279	UMPS	chr16	163571860	163571862	+	TSS1500	True	-1422.0	Island	CGI:chr16:163571460-163572260	simulated_background	simulated
sim0001280	RFC3	chr14	70312501	70312503	-	TSS200	True	-151.0	Island	CGI:chr14:70312101-70312901	simulated_background	simulated
sim0001281	BRS3	chr19	139185892	139185894	+	gene_body	False	4059.0	OpenSea		simulated_background	simulated
sim0001282	MYCNOS	chr5	159383076	159383078	+	TSS200	True	-70.0	N_Shelf	CGI:chr5:159382676-159383476	simulated_background	simulated
sim0001283		chrX	128980445	128980447	+	intergenic	False	139897.0	N_Shore	CGI:chrX:128980045-128980845	simulated_background	simulated
sim0001284	PRDM9	chr6	67795289	67795291	+	TSS1500	True	-838.0	OpenSea		simulated_background	simulated
sim0001285	TTLL12	chr4	197841312	197841314	-	5UTR_1stExon	False	110227.0	OpenSea		simulated_background	simulated
sim0001286	MIRLET7A1	chr1	168173764	168173766	-	5UTR_1stExon	False	-193028.0	S_Shore	CGI:chr1:168173364-168174164	simulated_background	simulated
sim0001287	MALL	chr17	116754865	116754867	+	gene_body	False	34812.0	OpenSea		simulated_background	simulated
sim0001288		chr16	82025522	82025524	-	intergenic	False	105509.0	Island	CGI:chr16:82025122-82025922	simulated_background	simulated
sim0001289	SLC16A3	chr11	113979973	113979975	-	gene_body	False	7317.0	OpenSea		simulated_background	simulated
sim0001290	ZC3H11A	chr13	50974470	50974472	-	gene_body	False	18784.0	N_Shore	CGI:chr13:50974070-50974870	simulated_background	simulated
sim0001291	CNOT6L	chr11	171253523	171253525	-	gene_body	False	11986.0	Island	CGI:chr11:171253123-171253923	simulated_background	simulated
sim0001292	LYPD3	chr15	102708685	102708687	-	gene_body	False	27834.0	N_Shore	CGI:chr15:102708285-102709085	simulated_background	simulated
sim0001293	MRPS35	chr14	10045152	10045154	-	TSS200	True	-27.0	N_Shelf	CGI:chr14:10044752-10045552	simulated_background	simulated
sim0001294	MAGI1	chr16	209440643	209440645	+	gene_body	False	4786.0	OpenSea		simulated_background	simulated
sim0001295	TBL1X	chr12	81716646	81716648	+	TSS1500	True	-627.0	Island	CGI:chr12:81716246-81717046	simulated_background	simulated
sim0001296	CHMP1A	chr7	216945908	216945910	+	gene_body	False	8987.0	OpenSea		simulated_background	simulated
sim0001297	HADHA	chr12	174923558	174923560	+	5UTR_1stExon	False	-72859.0	N_Shelf	CGI:chr12:174923158-174923958	simulated_background	simulated
sim0001298	KIF1A	chr19	37859924	37859926	-	5UTR_1stExon	False	153993.0	OpenSea		simulated_background	simulated
sim0001299	ZNF75CP	chr9	237658068	237658070	-	gene_body	False	9151.0	Island	CGI:chr9:237657668-237658468	simulated_background	simulated
sim0001300	GPR3	chr10	193604722	193604724	-	5UTR_1stExon	False	8362.0	OpenSea		simulated_background	simulated
sim0001301	SKOR1	chr8	46950498	46950500	+	gene_body	False	22227.0	OpenSea		simulated_background	simulated
sim0001302	DGKZ	chr11	239678829	239678831	-	gene_body	False	6339.0	N_Shore	CGI:chr11:239678429-239679229	simulated_background	simulated
sim0001303	YTHDC2	chr12	51632201	51632203	+	TSS200	True	-114.0	OpenSea		simulated_background	simulated
sim0001304	CD44	chr7	196401690	196401692	-	TSS1500	True	-775.0	S_Shore	CGI:chr7:196401290-196402090	simulated_background	simulated
sim0001305	CSNK2A3	chr17	83351371	83351373	+	5UTR_1stExon	False	96457.0	S_Shore	CGI:chr17:83350971-83351771	simulated_background	simulated
sim0001306	HSD3B2	chr18	49004238	49004240	+	TSS1500	True	-831.0	OpenSea		simulated_background	simulated
sim0001307	OR4X1	chr17	143512227	143512229	-	gene_body	False	12519.0	OpenSea		simulated_background	simulated
sim0001308	ATP13A4	chr13	47268667	47268669	+	TSS200	True	-60.0	N_Shore	CGI:chr13:47268267-47269067	simulated_background	simulated
sim0001309		chr6	170046483	170046485	-	intergenic	False	-158124.0	S_Shelf	CGI:chr6:170046083-170046883	simulated_background	simulated
sim0001310	ALKAL2	chr3	28823238	28823240	+	5UTR_1stExon	False	-145887.0	OpenSea		simulated_background	simulated
sim0001311	ADAM20	chr5	131116992	131116994	+	TSS200	True	-151.0	OpenSea		simulated_background	simulated
sim0001312	KRTAP4-11	chr8	229345977	229345979	-	5UTR_1stExon	False	168023.0	N_Shore	CGI:chr8:229345577-229346377	simulated_background	simulated
sim0001313	DEFB109B	chr6	118227456	118227458	-	gene_body	False	21272.0	S_Shore	CGI:chr6:118227056-118227856	simulated_background	simulated
sim0001314	APLNR	chr22	180747651	180747653	-	gene_body	False	27744.0	S_Shore	CGI:chr22:180747251-180748051	simulated_background	simulated
sim0001315	HPS5	chr9	23596860	23596862	+	5UTR_1stExon	False	50640.0	OpenSea		simulated_background	simulated
sim0001316	ZBTB48	chr13	206748232	206748234	-	5UTR_1stExon	False	-14920.0	Island	CGI:chr13:206747832-206748632	simulated_background	simulated
sim0001317	RNASE10	chr5	124196491	124196493	-	gene_body	False	6625.0	OpenSea		simulated_background	simulated
sim0001318	TMTC2	chr8	136510914	136510916	+	gene_body	False	17035.0	OpenSea		simulated_background	simulated
sim0001319	SYAP1	chr12	154661050	154661052	-	gene_body	False	5946.0	Island	CGI:chr12:154660650-154661450	simulated_background	simulated
sim0001320		chr9	22370950	22370952	-	intergenic	False	64178.0	Island	CGI:chr9:22370550-22371350	simulated_background	simulated
sim0001321	ARHGAP23	chr12	64906163	64906165	+	gene_body	False	8741.0	OpenSea		simulated_background	simulated
sim0001322	SYCP2	chr11	135947109	135947111	+	TSS200	True	-113.0	N_Shelf	CGI:chr11:135946709-135947509	simulated_background	simulated
sim0001323	HNRNPA1	chr8	138791134	138791136	+	TSS1500	True	-1021.0	S_Shelf	CGI:chr8:138790734-138791534	simulated_background	simulated
sim0001324	GNE	chr8	118295170	118295172	+	gene_body	False	11824.0	OpenSea		simulated_background	simulated
sim0001325	INTS10	chr8	37721958	37721960	-	TSS200	True	-92.0	OpenSea		simulated_background	simulated
sim0001326	SLC9A3R2	chr15	140151235	140151237	+	TSS1500	True	-1279.0	S_Shore	CGI:chr15:140150835-140151635	simulated_background	simulated
sim0001327	TUBB8	chr19	152256781	152256783	-	gene_body	False	1319.0	N_Shelf	CGI:chr19:152256381-152257181	simulated_background	simulated
sim0001328	BCAN	chr20	217782956	217782958	-	TSS1500	True	-691.0	S_Shore	CGI:chr20:217782556-217783356	simulated_background	simulated
sim0001329	AQR	chr7	30188859	30188861	-	TSS1500	True	-1258.0	OpenSea		simulated_background	simulated
sim0001330	LRRC1	chr6	224587731	224587733	-	5UTR_1stExon	False	-93060.0	Island	CGI:chr6:224587331-224588131	simulated_background	simulated
sim0001331		chr20	160018410	160018412	-	intergenic	False	-148974.0	OpenSea		simulated_background	simulated
sim0001332	HAS1	chr18	227511392	227511394	+	gene_body	False	2817.0	N_Shore	CGI:chr18:227510992-227511792	simulated_background	simulated
sim0001333		chr7	156106487	156106489	+	intergenic	False	4662.0	OpenSea		simulated_background	simulated
sim0001334		chr12	124120240	124120242	-	intergenic	False	-18030.0	OpenSea		simulated_background	simulated
sim0001335	WAS	chr3	122013800	122013802	-	TSS200	True	-9.0	N_Shore	CGI:chr3:122013400-122014200	simulated_background	simulated
sim0001336	TSEN54	chr18	5620758	5620760	-	TSS1500	True	-857.0	OpenSea		simulated_background	simulated
sim0001337	AICDA	chr11	160853426	160853428	+	TSS200	True	-119.0	Island	CGI:chr11:160853026-160853826	simulated_background	simulated
sim0001338	CEP78	chr9	91014024	91014026	-	TSS200	True	-116.0	N_Shore	CGI:chr9:91013624-91014424	simulated_background	simulated
sim0001339	FERD3L	chr14	139585486	139585488	-	TSS200	True	-102.0	Island	CGI:chr14:139585086-139585886	simulated_background	simulated
sim0001340	TRDN	chr14	64509121	64509123	-	5UTR_1stExon	False	-132611.0	OpenSea		simulated_background	simulated
sim0001341	KRT37	chr2	62399579	62399581	+	gene_body	False	5200.0	S_Shore	CGI:chr2:62399179-62399979	simulated_background	simulated
sim0001342	ANXA3	chr20	83580879	83580881	+	TSS1500	True	-1298.0	Island	CGI:chr20:83580479-83581279	simulated_background	simulated
sim0001343		chr13	178540254	178540256	-	intergenic	False	156956.0	OpenSea		simulated_background	simulated
sim0001344		chrX	147302707	147302709	-	intergenic	False	125688.0	Island	CGI:chrX:147302307-147303107	simulated_background	simulated
sim0001345	ZC3H14	chr21	63457318	63457320	-	gene_body	False	1630.0	N_Shore	CGI:chr21:63456918-63457718	simulated_background	simulated
sim0001346	NFYB	chr16	13223006	13223008	+	TSS200	True	-176.0	OpenSea		simulated_background	simulated
sim0001347	SARNP	chr19	207908331	207908333	+	gene_body	False	33590.0	S_Shore	CGI:chr19:207907931-207908731	simulated_background	simulated
sim0001348	MEIKIN	chr10	134207948	134207950	+	5UTR_1stExon	False	-92457.0	OpenSea		simulated_background	simulated
sim0001349	TUBB3	chr16	71434348	71434350	+	gene_body	False	7869.0	OpenSea		simulated_background	simulated
sim0001350	NR2C2	chr11	195562438	195562440	+	5UTR_1stExon	False	135642.0	S_Shore	CGI:chr11:195562038-195562838	simulated_background	simulated
sim0001351	HTR2C	chr6	33847959	33847961	+	TSS1500	True	-998.0	OpenSea		simulated_background	simulated
sim0001352	BARD1	chr4	52579744	52579746	-	TSS1500	True	-1250.0	Island	CGI:chr4:52579344-52580144	simulated_background	simulated
sim0001353	GBAP1	chr12	121275006	121275008	+	gene_body	False	5409.0	Island	CGI:chr12:121274606-121275406	simulated_background	simulated
sim0001354	CDH18	chr20	219296541	219296543	+	gene_body	False	6124.0	OpenSea		simulated_background	simulated
sim0001355	MIR100	chr12	13788598	13788600	-	gene_body	False	31053.0	Island	CGI:chr12:13788198-13788998	simulated_background	simulated
sim0001356		chr9	190759545	190759547	+	intergenic	False	108775.0	Island	CGI:chr9:190759145-190759945	simulated_background	simulated
sim0001357	ZCCHC8	chr2	39091204	39091206	+	TSS1500	True	-845.0	N_Shore	CGI:chr2:39090804-39091604	simulated_background	simulated
sim0001358	LCE2D	chr10	15523161	15523163	-	gene_body	False	26159.0	OpenSea		simulated_background	simulated
sim0001359	PAOX	chr12	128109861	128109863	+	TSS200	True	-90.0	N_Shore	CGI:chr12:128109461-128110261	simulated_background	simulated
sim0001360	CTSH	chr18	24540001	24540003	-	TSS1500	True	-564.0	S_Shelf	CGI:chr18:24539601-24540401	simulated_background	simulated
sim0001361	NOS1AP	chr22	216903210	216903212	-	gene_body	False	39520.0	S_Shore	CGI:chr22:216902810-216903610	simulated_background	simulated
sim0001362	TAF9	chr19	231188777	231188779	-	gene_body	False	8601.0	Island	CGI:chr19:231188377-231189177	simulated_background	simulated
sim0001363	LRP5	chr14	175266939	175266941	-	gene_body	False	25338.0	Island	CGI:chr14:175266539-175267339	simulated_background	simulated
sim0001364	CLEC12A	chr15	5213977	5213979	-	gene_body	False	39428.0	OpenSea		simulated_background	simulated
sim0001365	LOXL4	chr1	123694477	123694479	+	gene_body	False	22869.0	N_Shore	CGI:chr1:123694077-123694877	simulated_background	simulated
sim0001366		chr11	54455938	54455940	-	intergenic	False	31235.0	S_Shore	CGI:chr11:54455538-54456338	simulated_background	simulated
sim0001367	SLC19A3	chr2	236101472	236101474	-	gene_body	False	3874.0	Island	CGI:chr2:236101072-236101872	simulated_background	simulated
sim0001368	SPP1	chr19	127911596	127911598	+	TSS200	True	-100.0	OpenSea		simulated_background	simulated
